SEQ_NAME	START	END	STRAND	FEATURE_NAME	GENE_NAME	ALIASES	DESCRIPTION	TXN_START	TXN_END	CDS_START	CDS_END	EXON_COUNT	EXON_STARTS	EXON_ENDS	ISOFORM_NAME	IS_PRIMARY
NC_000964.3	3983187	3984026	-	BSU38800	yxkH	gene		3983187	3984026	3983187	3984026	1	3983187	3984026	Y	
NC_000964.3	3984133	3985230	-	BSU38810	msmX	gene		3984133	3985230	3984133	3985230	1	3984133	3985230	Y	
NC_000964.3	3985351	3986244	-	BSU38820	yxkF	gene		3985351	3986244	3985351	3986244	1	3985351	3986244	Y	
NC_000964.3	3986428	3987885	+	BSU38830	aldY	gene		3986428	3987885	3986428	3987885	1	3986428	3987885	Y	
NC_000964.3	3987927	3988763	-	BSU38840	yxkD	gene		3987927	3988763	3987927	3988763	1	3987927	3988763	Y	
NC_000964.3	3989232	3989873	+	BSU38850	yxkC	gene		3989232	3989873	3989232	3989873	1	3989232	3989873	Y	
NC_000964.3	3989948	3990967	-	BSU38860	galE	gene		3989948	3990967	3989948	3990967	1	3989948	3990967	Y	
NC_000964.3	3991082	3991588	-	BSU38870	yxkA	gene		3991082	3991588	3991082	3991588	1	3991082	3991588	Y	
NC_000964.3	3991718	3992593	+	BSU38880	yxjO	gene		3991718	3992593	3991718	3992593	1	3991718	3992593	Y	
NC_000964.3	3991968	3992056	-	BSU_none_176	S1494	ncRNA		3991968	3992056	3991968	3992056	1	3991968	3992056	Y	
NC_000964.3	3992671	3993144	+	BSU38890	yxjN	gene		3992671	3993144	3992671	3993144	1	3992671	3993144	Y	
NC_000964.3	3993162	3994382	+	BSU38900	yxjM	gene		3993162	3994382	3993162	3994382	1	3993162	3994382	Y	
NC_000964.3	3994369	3995025	+	BSU38910	yxjL	gene		3994369	3995025	3994369	3995025	1	3994369	3995025	Y	
NC_000964.3	3995075	3996307	+	BSU38920	pepT	gene		3995075	3996307	3995075	3996307	1	3995075	3996307	Y	
NC_000964.3	3996377	3996599	+	BSU_none_177	S1495	ncRNA		3996377	3996599	3996377	3996599	1	3996377	3996599	Y	
NC_000964.3	3996829	3997092	+	BSU38930	yxjJ	gene		3996829	3997092	3996829	3997092	1	3996829	3997092	Y	
NC_000964.3	3997221	3997709	+	BSU38940	yxjI	gene		3997221	3997709	3997221	3997709	1	3997221	3997709	Y	
NC_000964.3	3997964	3999097	+	BSU38950	yxjH	gene		3997964	3999097	3997964	3999097	1	3997964	3999097	Y	
NC_000964.3	3998237	3998480	-	BSU_none_178	S1498	ncRNA		3998237	3998480	3998237	3998480	1	3998237	3998480	Y	
NC_000964.3	3999350	4000486	+	BSU38960	yxjG	gene		3999350	4000486	3999350	4000486	1	3999350	4000486	Y	
NC_000964.3	4000539	4001312	-	BSU38970	yxjF	gene		4000539	4001312	4000539	4001312	1	4000539	4001312	Y	
NC_000964.3	4001329	4001979	-	BSU38980	scoB	gene		4001329	4001979	4001329	4001979	1	4001329	4001979	Y	
NC_000964.3	4001976	4002692	-	BSU38990	scoA	gene		4001976	4002692	4001976	4002692	1	4001976	4002692	Y	
NC_000964.3	4002716	4004134	-	BSU39000	yxjC	gene		4002716	4004134	4002716	4004134	1	4002716	4004134	Y	
NC_000964.3	4004288	4005136	-	BSU39010	yxjB	gene		4004288	4005136	4004288	4005136	1	4004288	4005136	Y	
NC_000964.3	4005752	4006945	+	BSU39020	yxjA	gene		4005752	4006945	4005752	4006945	1	4005752	4006945	Y	
NC_000964.3	4007803	4008093	-	BSU39040	yxiS	gene		4007803	4008093	4007803	4008093	1	4007803	4008093	Y	
NC_000964.3	4008143	4010203	-	BSU39050	katE	gene		4008143	4010203	4008143	4010203	1	4008143	4010203	Y	
NC_000964.3	4010404	4011684	+	BSU39060	citH	gene		4010404	4011684	4010404	4011684	1	4010404	4011684	Y	
NC_000964.3	4011842	4012570	-	BSU39070	bglS	gene		4011842	4012570	4011842	4012570	1	4011842	4012570	Y	
NC_000964.3	4012866	4013699	-	BSU39080	licT	gene		4012866	4013699	4012866	4013699	1	4012866	4013699	Y	
NC_000964.3	4013795	4014475	-	BSU39090	yxiP	gene		4013795	4014475	4013795	4014475	1	4013795	4014475	Y	
NC_000964.3	4014682	4015968	+	BSU39100	yxiO	gene		4014682	4015968	4014682	4015968	1	4014682	4015968	Y	
NC_000964.3	4015987	4017426	-	BSU39110	deaD	gene		4015987	4017426	4015987	4017426	1	4015987	4017426	Y	
NC_000964.3	4017508	4018656	-	BSU39120	yxiM	gene		4017508	4018656	4017508	4018656	1	4017508	4018656	Y	
NC_000964.3	4019005	4019136	-	BSU39139	yxzJ	gene		4019005	4019136	4019005	4019136	1	4019005	4019136	Y	
NC_000964.3	4019148	4019609	-	BSU39140	yxiK	gene		4019148	4019609	4019148	4019609	1	4019148	4019609	Y	
NC_000964.3	4019625	4019921	-	BSU39150	yxiJ	gene		4019625	4019921	4019625	4019921	1	4019625	4019921	Y	
NC_000964.3	4019949	4020437	-	BSU39160	yxiI	gene		4019949	4020437	4019949	4020437	1	4019949	4020437	Y	
NC_000964.3	4020455	4020907	-	BSU39170	yxzG	gene		4020455	4020907	4020455	4020907	1	4020455	4020907	Y	
NC_000964.3	4020977	4021306	-	BSU39180	yxiH	gene		4020977	4021306	4020977	4021306	1	4020977	4021306	Y	
NC_000964.3	4021429	4021845	-	BSU39190	yxiG	gene		4021429	4021845	4021429	4021845	1	4021429	4021845	Y	
NC_000964.3	4021896	4022264	-	BSU39200	yxzC	gene		4021896	4022264	4021896	4022264	1	4021896	4022264	Y	
NC_000964.3	4022258	4022728	-	BSU39210	yxiF	gene		4022258	4022728	4022258	4022728	1	4022258	4022728	Y	
NC_000964.3	4023054	4023482	-	BSU39220	yxxG	gene		4023054	4023482	4023054	4023482	1	4023054	4023482	Y	
NC_000964.3	4023544	4030548	-	BSU39230	wapA	gene		4023544	4030548	4023544	4030548	1	4023544	4030548	Y	
NC_000964.3	4030710	4031645	-	BSU39240	yxxF	gene		4030710	4031645	4030710	4031645	1	4030710	4031645	Y	
NC_000964.3	4031797	4032243	-	BSU39250	yxiE	gene		4031797	4032243	4031797	4032243	1	4031797	4032243	Y	
NC_000964.3	4032346	4033755	-	BSU39260	bglH	gene		4032346	4033755	4032346	4033755	1	4032346	4033755	Y	
NC_000964.3	4033778	4035607	-	BSU39270	bglP	gene		4033778	4035607	4033778	4035607	1	4033778	4035607	Y	
NC_000964.3	4035990	4036298	-	BSU39280	yxxE	gene		4035990	4036298	4035990	4036298	1	4035990	4036298	Y	
NC_000964.3	4036344	4036787	-	BSU39290	yxxD	gene		4036344	4036787	4036344	4036787	1	4036344	4036787	Y	
NC_000964.3	4036784	4038493	-	BSU39300	yxiD	gene		4036784	4038493	4036784	4038493	1	4036784	4038493	Y	
NC_000964.3	4038513	4038782	-	BSU39310	yxiC	gene		4038513	4038782	4038513	4038782	1	4038513	4038782	Y	
NC_000964.3	4038794	4039159	-	BSU39320	yxiB	gene		4038794	4039159	4038794	4039159	1	4038794	4039159	Y	
NC_000964.3	4039466	4040875	-	BSU39330	abnB	gene		4039466	4040875	4039466	4040875	1	4039466	4040875	Y	
NC_000964.3	4041009	4041173	-	BSU39339	yxzL	gene		4041009	4041173	4041009	4041173	1	4041009	4041173	Y	
NC_000964.3	4041483	4041938	+	BSU39340	hutP	gene		4041483	4041938	4041483	4041938	1	4041483	4041938	Y	
NC_000964.3	4042051	4043577	+	BSU39350	hutH	gene		4042051	4043577	4042051	4043577	1	4042051	4043577	Y	
NC_000964.3	4043574	4045232	+	BSU39360	hutU	gene		4043574	4045232	4043574	4045232	1	4043574	4045232	Y	
NC_000964.3	4045245	4046510	+	BSU39370	hutI	gene		4045245	4046510	4045245	4046510	1	4045245	4046510	Y	
NC_000964.3	4046503	4047462	+	BSU39380	hutG	gene		4046503	4047462	4046503	4047462	1	4046503	4047462	Y	
NC_000964.3	4047538	4048965	+	BSU39390	hutM	gene		4047538	4048965	4047538	4048965	1	4047538	4048965	Y	
NC_000964.3	4049009	4050310	-	BSU39400	pdp	gene		4049009	4050310	4049009	4050310	1	4049009	4050310	Y	
NC_000964.3	4050340	4051521	-	BSU39410	nupC	gene		4050340	4051521	4050340	4051521	1	4050340	4051521	Y	
NC_000964.3	4051602	4052273	-	BSU39420	deoC	gene		4051602	4052273	4051602	4052273	1	4051602	4052273	Y	
NC_000964.3	4052379	4053320	-	BSU39430	deoR	gene		4052379	4053320	4052379	4053320	1	4052379	4053320	Y	
NC_000964.3	4053454	4054281	-	BSU39440	yxxB	gene		4053454	4054281	4053454	4054281	1	4053454	4054281	Y	
NC_000964.3	4054354	4055466	-	BSU39450	yxeR	gene		4054354	4055466	4054354	4055466	1	4054354	4055466	Y	
NC_000964.3	4055536	4056873	-	BSU39460	yxeQ	gene		4055536	4056873	4055536	4056873	1	4055536	4056873	Y	
NC_000964.3	4056870	4058012	-	BSU39470	yxeP	gene		4056870	4058012	4056870	4058012	1	4056870	4058012	Y	
NC_000964.3	4058029	4058778	-	BSU39480	yxeO	gene		4058029	4058778	4058029	4058778	1	4058029	4058778	Y	
NC_000964.3	4058791	4059465	-	BSU39490	yxeN	gene		4058791	4059465	4058791	4059465	1	4058791	4059465	Y	
NC_000964.3	4059488	4060282	-	BSU39500	yxeM	gene		4059488	4060282	4059488	4060282	1	4059488	4060282	Y	
NC_000964.3	4060307	4060804	-	BSU39510	yxeL	gene		4060307	4060804	4060307	4060804	1	4060307	4060804	Y	
NC_000964.3	4060818	4062143	-	BSU39520	yxeK	gene		4060818	4062143	4060818	4062143	1	4060818	4062143	Y	
NC_000964.3	4062329	4062556	-	BSU39530	yxeJ	gene		4062329	4062556	4062329	4062556	1	4062329	4062556	Y	
NC_000964.3	4062543	4063529	-	BSU39540	yxeI	gene		4062543	4063529	4062543	4063529	1	4062543	4063529	Y	
NC_000964.3	4062713	4063346	+	BSU_none_179	S1520	ncRNA		4062713	4063346	4062713	4063346	1	4062713	4063346	Y	
NC_000964.3	4063684	4064496	-	BSU39550	yxeH	gene		4063684	4064496	4063684	4064496	1	4063684	4064496	Y	
NC_000964.3	4064536	4065093	-	BSU39560	yxeG	gene		4064536	4065093	4064536	4065093	1	4064536	4065093	Y	
NC_000964.3	4065074	4065508	-	BSU39570	yxeF	gene		4065074	4065508	4065074	4065508	1	4065074	4065508	Y	
NC_000964.3	4065597	4065962	+	BSU39580	yxeE	gene		4065597	4065962	4065597	4065962	1	4065597	4065962	Y	
NC_000964.3	4066210	4066563	+	BSU39590	yxeD	gene		4066210	4066563	4066210	4066563	1	4066210	4066563	Y	
NC_000964.3	4066607	4067005	-	BSU39600	yxeC	gene		4066607	4067005	4066607	4067005	1	4066607	4067005	Y	
NC_000964.3	4067183	4068148	+	BSU39610	yxeB	gene		4067183	4068148	4067183	4068148	1	4067183	4068148	Y	
NC_000964.3	4068189	4068536	-	BSU39620	yxeA	gene		4068189	4068536	4068189	4068536	1	4068189	4068536	Y	
NC_000964.3	4068550	4070418	-	BSU39630	yxdM	gene		4068550	4070418	4068550	4070418	1	4068550	4070418	Y	
NC_000964.3	4070393	4071166	-	BSU39640	yxdL	gene		4070393	4071166	4070393	4071166	1	4070393	4071166	Y	
NC_000964.3	4071310	4072287	-	BSU39650	yxdK	gene		4071310	4072287	4071310	4072287	1	4071310	4072287	Y	
NC_000964.3	4072284	4072973	-	BSU39660	yxdJ	gene		4072284	4072973	4072284	4072973	1	4072284	4072973	Y	
NC_000964.3	4073081	4073953	-	BSU39670	iolJ	gene		4073081	4073953	4073081	4073953	1	4073081	4073953	Y	
NC_000964.3	4073974	4074810	-	BSU39680	iolI	gene		4073974	4074810	4073974	4074810	1	4073974	4074810	Y	
NC_000964.3	4074896	4075765	-	BSU39690	iolH	gene		4074896	4075765	4074896	4075765	1	4074896	4075765	Y	
NC_000964.3	4075785	4076819	-	BSU39700	iolG	gene		4075785	4076819	4075785	4076819	1	4075785	4076819	Y	
NC_000964.3	4076842	4078158	-	BSU39710	iolF	gene		4076842	4078158	4076842	4078158	1	4076842	4078158	Y	
NC_000964.3	4078173	4079066	-	BSU39720	iolE	gene		4078173	4079066	4078173	4079066	1	4078173	4079066	Y	
NC_000964.3	4079083	4080996	-	BSU39730	iolD	gene		4079083	4080996	4079083	4080996	1	4079083	4080996	Y	
NC_000964.3	4081029	4082006	-	BSU39740	iolC	gene		4081029	4082006	4081029	4082006	1	4081029	4082006	Y	
NC_000964.3	4082030	4082845	-	BSU39750	iolB	gene		4082030	4082845	4082030	4082845	1	4082030	4082845	Y	
NC_000964.3	4082920	4084383	-	BSU39760	mmsA	gene		4082920	4084383	4082920	4084383	1	4082920	4084383	Y	
NC_000964.3	4084799	4085554	+	BSU39770	iolR	gene		4084799	4085554	4084799	4085554	1	4084799	4085554	Y	
NC_000964.3	4085608	4086540	+	BSU39780	iolS	gene		4085608	4086540	4085608	4086540	1	4085608	4086540	Y	
NC_000964.3	4086802	4087452	+	BSU39790	yxcE	gene		4086802	4087452	4086802	4087452	1	4086802	4087452	Y	
NC_000964.3	4087456	4087764	+	BSU39800	yxcD	gene		4087456	4087764	4087456	4087764	1	4087456	4087764	Y	
NC_000964.3	4088002	4089387	+	BSU39810	csbC	gene		4088002	4089387	4088002	4089387	1	4088002	4089387	Y	
NC_000964.3	4089429	4091309	-	BSU39820	htpG	gene		4089429	4091309	4089429	4091309	1	4089429	4091309	Y	
NC_000964.3	4091477	4091728	-	BSU39830	yxcA	gene		4091477	4091728	4091477	4091728	1	4091477	4091728	Y	
NC_000964.3	4091845	4092666	+	BSU39840	yxbG	gene		4091845	4092666	4091845	4092666	1	4091845	4092666	Y	
NC_000964.3	4092695	4093837	-	BSU39850	yxbF	gene		4092695	4093837	4092695	4093837	1	4092695	4093837	Y	
NC_000964.3	4093980	4095317	+	BSU39860	aldX	gene		4093980	4095317	4093980	4095317	1	4093980	4095317	Y	
NC_000964.3	4095356	4095835	-	BSU39870	yxbD	gene		4095356	4095835	4095356	4095835	1	4095356	4095835	Y	
NC_000964.3	4095915	4096907	-	BSU39880	yxbC	gene		4095915	4096907	4095915	4096907	1	4095915	4096907	Y	
NC_000964.3	4097049	4097117	+	BSU_none_42	S1534	gene		4097049	4097117	4097049	4097117	1	4097049	4097117	Y	
NC_000964.3	4097416	4098150	+	BSU39890	yxbB	gene		4097416	4098150	4097416	4098150	1	4097416	4098150	Y	
NC_000964.3	4098150	4098419	+	BSU39900	aslA	gene		4098150	4098419	4098150	4098419	1	4098150	4098419	Y	
NC_000964.3	4098423	4098905	+	BSU39910	yxnB	gene		4098423	4098905	4098423	4098905	1	4098423	4098905	Y	
NC_000964.3	4098926	4101169	+	BSU39920	asnH	gene		4098926	4101169	4098926	4101169	1	4098926	4101169	Y	
NC_000964.3	4101166	4102365	+	BSU39930	yxaM	gene		4101166	4102365	4101166	4102365	1	4101166	4102365	Y	
NC_000964.3	4102429	4103661	-	BSU39940	yxaL	gene		4102429	4103661	4102429	4103661	1	4102429	4103661	Y	
NC_000964.3	4103762	4104187	-	BSU39950	yxaJ	gene		4103762	4104187	4103762	4104187	1	4103762	4104187	Y	
NC_000964.3	4104444	4104899	+	BSU39960	yxaI	gene		4104444	4104899	4104444	4104899	1	4104444	4104899	Y	
NC_000964.3	4104929	4106137	-	BSU39970	yxaH	gene		4104929	4106137	4104929	4106137	1	4104929	4106137	Y	
NC_000964.3	4106245	4107258	-	BSU39980	qodI	gene		4106245	4107258	4106245	4107258	1	4106245	4107258	Y	
NC_000964.3	4107352	4107927	-	BSU39990	yxaF	gene		4107352	4107927	4107352	4107927	1	4107352	4107927	Y	
NC_000964.3	4108058	4109128	+	BSU40000	yxnA	gene		4108058	4109128	4108058	4109128	1	4108058	4109128	Y	
NC_000964.3	4109185	4109616	-	BSU40010	yxaD	gene		4109185	4109616	4109185	4109616	1	4109185	4109616	Y	
NC_000964.3	4109843	4110247	+	BSU40021	yxzK	gene		4109843	4110247	4109843	4110247	1	4109843	4110247	Y	
NC_000964.3	4110217	4110909	+	BSU40022	yxaC	gene		4110217	4110909	4110217	4110909	1	4110217	4110909	Y	
NC_000964.3	4110949	4111980	-	BSU40030	yxaB	gene		4110949	4111980	4110949	4111980	1	4110949	4111980	Y	
NC_000964.3	4112073	4113221	-	BSU40040	glxK	gene		4112073	4113221	4112073	4113221	1	4112073	4113221	Y	
NC_000964.3	4113417	4114148	+	BSU40050	gntR	gene		4113417	4114148	4113417	4114148	1	4113417	4114148	Y	
NC_000964.3	4114141	4115682	+	BSU40060	gntK	gene		4114141	4115682	4114141	4115682	1	4114141	4115682	Y	
NC_000964.3	4115711	4117057	+	BSU40070	gntP	gene		4115711	4117057	4115711	4117057	1	4115711	4117057	Y	
NC_000964.3	4117080	4118486	+	BSU40080	gntZ	gene		4117080	4118486	4117080	4118486	1	4117080	4118486	Y	
NC_000964.3	4118950	4119513	+	BSU40090	ahpC	gene		4118950	4119513	4118950	4119513	1	4118950	4119513	Y	
NC_000964.3	4119527	4121056	+	BSU40100	ahpF	gene		4119527	4121056	4119527	4121056	1	4119527	4121056	Y	
NC_000964.3	4121166	4122605	-	BSU40110	bglA	gene		4121166	4122605	4121166	4122605	1	4121166	4122605	Y	
NC_000964.3	4122619	4122849	-	BSU40120	yyzE	gene		4122619	4122849	4122619	4122849	1	4122619	4122849	Y	
NC_000964.3	4123193	4123903	+	BSU40130	yydK	gene		4123193	4123903	4123193	4123903	1	4123193	4123903	Y	
NC_000964.3	4123931	4124089	+	BSU40139	yyzN	gene		4123931	4124089	4123931	4124089	1	4123931	4124089	Y	
NC_000964.3	4124220	4124942	-	BSU40140	yydJ	gene		4124220	4124942	4124220	4124942	1	4124220	4124942	Y	
NC_000964.3	4124963	4125592	-	BSU40150	yydI	gene		4124963	4125592	4124963	4125592	1	4124963	4125592	Y	
NC_000964.3	4125742	4126500	-	BSU40160	yydH	gene		4125742	4126500	4125742	4126500	1	4125742	4126500	Y	
NC_000964.3	4126481	4127440	-	BSU40170	yydG	gene		4126481	4127440	4126481	4127440	1	4126481	4127440	Y	
NC_000964.3	4127498	4127647	-	BSU40180	yydF	gene		4127498	4127647	4127498	4127647	1	4127498	4127647	Y	
NC_000964.3	4128029	4130044	+	BSU40190	fbp	gene		4128029	4130044	4128029	4130044	1	4128029	4130044	Y	
NC_000964.3	4130578	4132338	-	BSU40200	yydD	gene		4130578	4132338	4130578	4132338	1	4130578	4132338	Y	
NC_000964.3	4132338	4132736	-	BSU40210	yydC	gene		4132338	4132736	4132338	4132736	1	4132338	4132736	Y	
NC_000964.3	4132729	4134174	-	BSU40220	yydB	gene		4132729	4134174	4132729	4134174	1	4132729	4134174	Y	
NC_000964.3	4133453	4134502	+	BSU_none_180	S1546	ncRNA		4133453	4134502	4133453	4134502	1	4133453	4134502	Y	
NC_000964.3	4134436	4134915	-	BSU40230	yydA	gene		4134436	4134915	4134436	4134915	1	4134436	4134915	Y	
NC_000964.3	4134996	4135166	-	BSU40239	yyzF	gene		4134996	4135166	4134996	4135166	1	4134996	4135166	Y	
NC_000964.3	4135351	4135764	+	BSU40240	yycS	gene		4135351	4135764	4135351	4135764	1	4135351	4135764	Y	
NC_000964.3	4135798	4137024	-	BSU40250	yycR	gene		4135798	4137024	4135798	4137024	1	4135798	4137024	Y	
NC_000964.3	4137087	4137257	-	BSU40259	yyzG	gene		4137087	4137257	4137087	4137257	1	4137087	4137257	Y	
NC_000964.3	4137362	4137610	-	BSU40260	yycQ	gene		4137362	4137610	4137362	4137610	1	4137362	4137610	Y	
NC_000964.3	4137626	4138789	-	BSU40270	yycP	gene		4137626	4138789	4137626	4138789	1	4137626	4138789	Y	
NC_000964.3	4138800	4139537	-	BSU40280	yycO	gene		4138800	4139537	4138800	4139537	1	4138800	4139537	Y	
NC_000964.3	4139679	4140149	-	BSU40290	yycN	gene		4139679	4140149	4139679	4140149	1	4139679	4140149	Y	
NC_000964.3	4140260	4141357	+	BSU40300	rapG	gene		4140260	4141357	4140260	4141357	1	4140260	4141357	Y	
NC_000964.3	4141358	4141474	+	BSU40310	phrG	gene		4141358	4141474	4141358	4141474	1	4141358	4141474	Y	
NC_000964.3	4141711	4142601	-	BSU40320	argI	gene		4141711	4142601	4141711	4142601	1	4141711	4142601	Y	
NC_000964.3	4142675	4144078	-	BSU40330	rocE	gene		4142675	4144078	4142675	4144078	1	4142675	4144078	Y	
NC_000964.3	4144301	4145506	-	BSU40340	rocD	gene		4144301	4145506	4144301	4145506	1	4144301	4145506	Y	
NC_000964.3	4145747	4147132	+	BSU40350	rocR	gene		4145747	4147132	4145747	4147132	1	4145747	4147132	Y	
NC_000964.3	4147567	4148769	-	BSU40360	htrC	gene		4147567	4148769	4147567	4148769	1	4147567	4148769	Y	
NC_000964.3	4148851	4149645	-	BSU40370	yycJ	gene		4148851	4149645	4148851	4149645	1	4148851	4149645	Y	
NC_000964.3	4149667	4150509	-	BSU40380	yycI	gene		4149667	4150509	4149667	4150509	1	4149667	4150509	Y	
NC_000964.3	4150496	4151863	-	BSU40390	walH	gene		4150496	4151863	4150496	4151863	1	4150496	4151863	Y	
NC_000964.3	4151853	4153688	-	BSU40400	walK	gene		4151853	4153688	4151853	4153688	1	4151853	4153688	Y	
NC_000964.3	4153696	4154403	-	BSU40410	walR	gene		4153696	4154403	4153696	4154403	1	4153696	4154403	Y	
NC_000964.3	4154787	4154859	-	BSU_TRNA_1	trnY-Phe	tRNA		4154787	4154859	4154787	4154859	1	4154787	4154859	Y	
NC_000964.3	4154895	4154971	-	BSU_TRNA_2	trnY-Asp	tRNA		4154895	4154971	4154895	4154971	1	4154895	4154971	Y	
NC_000964.3	4155053	4155124	-	BSU_TRNA_3	trnY-Glu	tRNA		4155053	4155124	4155053	4155124	1	4155053	4155124	Y	
NC_000964.3	4155134	4155209	-	BSU_TRNA_4	trnY-Lys	tRNA		4155134	4155209	4155134	4155209	1	4155134	4155209	Y	
NC_000964.3	4155433	4156725	-	BSU40420	purA	gene		4155433	4156725	4155433	4156725	1	4155433	4156725	Y	
NC_000964.3	4156931	4157350	-	BSU40430	yycE	gene		4156931	4157350	4156931	4157350	1	4156931	4157350	Y	
NC_000964.3	4157471	4158835	-	BSU40440	dnaC	gene		4157471	4158835	4157471	4158835	1	4157471	4158835	Y	
NC_000964.3	4159005	4159205	+	BSU40450	yycD	gene		4159005	4159205	4159005	4159205	1	4159005	4159205	Y	
NC_000964.3	4159253	4159456	-	BSU40460	yyzB	gene		4159253	4159456	4159253	4159456	1	4159253	4159456	Y	
NC_000964.3	4159577	4159717	+	BSU40470	yycC	gene		4159577	4159717	4159577	4159717	1	4159577	4159717	Y	
NC_000964.3	4159790	4160998	+	BSU40480	yycB	gene		4159790	4160998	4159790	4160998	1	4159790	4160998	Y	
NC_000964.3	4161103	4163160	+	BSU40490	yycA	gene		4161103	4163160	4161103	4163160	1	4161103	4163160	Y	
NC_000964.3	4163197	4163646	-	BSU40500	rplI	gene		4163197	4163646	4163197	4163646	1	4163197	4163646	Y	
NC_000964.3	4163643	4165622	-	BSU40510	yybT	gene		4163643	4165622	4163643	4165622	1	4163643	4165622	Y	
NC_000964.3	4164565	4165231	+	BSU_none_181	S1559	ncRNA		4164565	4165231	4164565	4165231	1	4164565	4165231	Y	
NC_000964.3	4165659	4166588	-	BSU40520	yybS	gene		4165659	4166588	4165659	4166588	1	4165659	4166588	Y	
NC_000964.3	4166815	4166964	-	BSU40529	yyzH	gene		4166815	4166964	4166815	4166964	1	4166815	4166964	Y	
NC_000964.3	4167110	4167592	+	BSU40530	cotF	gene		4167110	4167592	4167110	4167592	1	4167110	4167592	Y	
NC_000964.3	4167622	4167999	-	BSU40540	yybR	gene		4167622	4167999	4167622	4167999	1	4167622	4167999	Y	
NC_000964.3	4168204	4169133	+	BSU40550	ppaC	gene		4168204	4169133	4168204	4169133	1	4168204	4169133	Y	
NC_000964.3	4169166	4169612	-	BSU40560	yybP	gene		4169166	4169612	4169166	4169612	1	4169166	4169612	Y	
NC_000964.3	4169624	4169734	-	BSU_none_43	S1563	gene		4169624	4169734	4169624	4169734	1	4169624	4169734	Y	
NC_000964.3	4170045	4171352	+	BSU40570	yybO	gene		4170045	4171352	4170045	4171352	1	4170045	4171352	Y	
NC_000964.3	4173114	4173551	+	BSU40580	yybN	gene		4173114	4173551	4173114	4173551	1	4173114	4173551	Y	
NC_000964.3	4173665	4174420	+	BSU40590	yybM	gene		4173665	4174420	4173665	4174420	1	4173665	4174420	Y	
NC_000964.3	4174410	4175120	+	BSU40600	yybL	gene		4174410	4175120	4174410	4175120	1	4174410	4175120	Y	
NC_000964.3	4175117	4175872	+	BSU40610	yybK	gene		4175117	4175872	4175117	4175872	1	4175117	4175872	Y	
NC_000964.3	4175869	4176525	+	BSU40620	yybJ	gene		4175869	4176525	4175869	4176525	1	4175869	4176525	Y	
NC_000964.3	4176900	4177688	-	BSU40630	yybI	gene		4176900	4177688	4176900	4177688	1	4176900	4177688	Y	
NC_000964.3	4177756	4178145	-	BSU40640	yybH	gene		4177756	4178145	4177756	4178145	1	4177756	4178145	Y	
NC_000964.3	4178291	4179130	+	BSU40650	yybG	gene		4178291	4179130	4178291	4179130	1	4178291	4179130	Y	
NC_000964.3	4179163	4180377	-	BSU40660	yybF	gene		4179163	4180377	4179163	4180377	1	4179163	4180377	Y	
NC_000964.3	4180374	4180424	-	BSU_none_44	S1568	gene		4180374	4180424	4180374	4180424	1	4180374	4180424	Y	
NC_000964.3	4180564	4181442	+	BSU40670	yybE	gene		4180564	4181442	4180564	4181442	1	4180564	4181442	Y	
NC_000964.3	4181456	4181899	+	BSU40680	yybD	gene		4181456	4181899	4181456	4181899	1	4181456	4181899	Y	
NC_000964.3	4181982	4182461	+	BSU40690	yybC	gene		4181982	4182461	4181982	4182461	1	4181982	4182461	Y	
NC_000964.3	4182636	4183298	-	BSU40700	yybB	gene		4182636	4183298	4182636	4183298	1	4182636	4183298	Y	
NC_000964.3	4183445	4183897	-	BSU40710	yybA	gene		4183445	4183897	4183445	4183897	1	4183445	4183897	Y	
NC_000964.3	4184017	4184463	+	BSU40720	yyaT	gene		4184017	4184463	4184017	4184463	1	4184017	4184463	Y	
